CustomerID,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
13012,31,8,1649.2400000000005,5,5,4,554,Champions
13013,23,13,4740.739999999999,5,5,5,555,Champions
13014,32,10,3466.2799999999993,5,5,5,555,Champions
13015,75,5,3346.280000000001,3,4,5,345,Potential Loyalists
13016,95,3,789.8900000000002,2,3,3,233,Cant Lose Them
13017,29,1,204.0,5,1,1,511,Promising
13018,38,28,7263.0599999999995,4,5,5,455,Champions
13021,26,9,2593.879999999999,5,5,5,555,Champions
13023,86,2,689.9000000000003,3,2,3,323,Needs Attention
13026,23,5,945.36,5,4,4,544,Champions
13027,135,6,6912.0,2,5,5,255,At Risk
13028,44,2,628.5600000000001,4,2,3,423,Promising
13029,52,3,1247.5,4,3,4,434,Loyal Customers
13030,33,2,799.48,5,2,3,523,Promising
13032,74,2,1010.1799999999998,3,2,4,324,Needs Attention
13033,379,1,190.55,1,1,1,111,Lost
13034,76,2,642.7700000000001,3,2,3,323,Needs Attention
13035,95,2,921.88,2,2,3,223,Hibernating
13037,160,3,818.6699999999997,2,3,3,233,Cant Lose Them
13038,102,3,908.46,2,3,3,233,Cant Lose Them
13040,30,2,676.9900000000002,5,2,3,523,Promising
13043,295,1,516.4200000000001,1,1,3,113,Hibernating
13044,313,1,508.63000000000005,1,1,3,113,Hibernating
13045,121,1,305.28,2,1,2,212,Lost
13046,52,2,609.31,4,2,3,423,Promising
13047,53,10,3143.9400000000005,4,5,5,455,Champions
13048,36,4,1835.91,5,4,4,544,Champions
13049,86,2,656.6800000000001,3,2,3,323,Needs Attention
13050,36,17,5836.8600000000015,5,5,5,555,Champions
13052,234,1,348.15,1,1,2,112,Lost
13055,100,3,1214.4099999999999,2,3,4,234,Cant Lose Them
13058,46,3,271.4,4,3,2,432,Loyal Customers
13059,271,1,183.4,1,1,1,111,Lost
13060,275,1,307.53000000000003,1,1,2,112,Lost
13061,94,1,248.61,2,1,1,211,Lost
13062,213,1,333.47999999999996,1,1,2,112,Lost
13064,34,4,1104.64,5,4,4,544,Champions
13065,395,1,205.86,1,1,1,111,Lost
13066,46,2,470.79999999999995,4,2,2,422,Promising
13067,104,1,115.46000000000002,2,1,1,211,Lost
13068,32,2,344.0,5,2,2,522,Promising
13069,22,24,4410.119999999995,5,5,5,555,Champions
13070,214,1,228.80000000000007,1,1,1,111,Lost
13072,288,1,177.15,1,1,1,111,Lost
13075,151,1,919.61,2,1,3,213,Hibernating
13077,23,4,725.2299999999998,5,4,3,543,Loyal Customers
13078,25,26,12468.1,5,5,5,555,Champions
13079,26,5,220.10000000000002,5,4,1,541,Loyal Customers
13080,201,1,48.72,2,1,1,211,Lost
13081,33,11,28172.26000000005,5,5,5,555,Champions
13082,148,9,3613.6299999999997,2,5,5,255,At Risk
13083,26,2,303.74999999999994,5,2,2,522,Promising
13085,179,2,416.0800000000001,2,2,2,222,Lost
13089,24,97,58461.25999999999,5,5,5,555,Champions
13090,30,14,8910.82,5,5,5,555,Champions
13091,50,1,330.22,4,1,2,412,Promising
13092,92,5,468.46999999999986,3,4,2,342,Lost
13093,297,8,7812.309999999998,1,5,5,155,At Risk
13094,43,12,1927.3200000000002,4,5,4,454,Champions
13095,92,1,74.39999999999999,3,1,1,311,Needs Attention
13097,54,10,5902.539999999993,4,5,5,455,Champions
13098,23,28,28659.95999999999,5,5,5,555,Champions
13099,121,1,207.35999999999999,2,1,1,211,Lost
13101,256,1,85.59,1,1,1,111,Lost
13102,23,24,6408.790000000001,5,5,5,555,Champions
13103,61,1,243.94000000000003,3,1,1,311,Needs Attention
13104,25,6,967.0799999999999,5,5,4,554,Champions
13106,155,1,76.5,2,1,1,211,Lost
13107,66,4,1521.5400000000002,3,4,4,344,Potential Loyalists
13108,394,1,350.06,1,1,2,112,Lost
13109,81,2,746.5800000000002,3,2,3,323,Needs Attention
13110,53,7,1482.070000000001,4,5,4,454,Champions
13113,22,24,12245.960000000003,5,5,5,555,Champions
13115,33,4,2294.7799999999997,5,4,5,545,Champions
13116,160,1,496.1,2,1,3,213,Hibernating
13117,43,8,984.9100000000001,4,5,4,454,Champions
13118,41,5,1197.8100000000009,4,4,4,444,Champions
13120,260,1,30.599999999999998,1,1,1,111,Lost
13121,291,1,283.72999999999996,1,1,2,112,Lost
13122,116,2,922.3900000000001,2,2,3,223,Hibernating
13124,111,3,3837.079999999999,2,3,5,235,Cant Lose Them
13126,26,8,1999.1400000000006,5,5,4,554,Champions
13127,99,1,259.17,2,1,2,212,Lost
13130,116,1,64.0,2,1,1,211,Lost
13131,45,3,1073.3000000000002,4,3,4,434,Loyal Customers
13132,283,1,62.0,1,1,1,111,Lost
13133,295,2,109.8,1,2,1,121,Lost
13134,107,4,1793.5799999999995,2,4,4,244,At Risk
13135,218,1,3096.0,1,1,5,115,Hibernating
13136,78,5,2607.6100000000006,3,4,5,345,Potential Loyalists
13137,32,8,3649.759999999996,5,5,5,555,Champions
13138,44,6,962.3900000000001,4,5,4,454,Champions
13139,38,7,5064.9400000000005,4,5,5,455,Champions
13140,130,3,423.72,2,3,2,232,Cant Lose Them
13141,106,5,2388.75,2,4,5,245,At Risk
13142,41,1,307.0899999999999,4,1,2,412,Promising
13144,354,1,110.94999999999999,1,1,1,111,Lost
13145,61,4,618.52,3,4,3,343,Potential Loyalists
13146,48,1,183.91000000000003,4,1,1,411,Promising
13147,32,4,712.8000000000001,5,4,3,543,Loyal Customers
13148,51,12,3692.0699999999993,4,5,5,455,Champions
13149,36,4,1676.0600000000002,5,4,4,544,Champions
13151,317,1,1257.87,1,1,4,114,Hibernating
13153,27,1,486.22,5,1,2,512,Promising
13155,55,4,966.7199999999997,3,4,4,344,Potential Loyalists
13157,71,4,1741.22,3,4,4,344,Potential Loyalists
13158,116,4,1178.2,2,4,4,244,At Risk
13159,30,4,1432.8100000000002,5,4,4,544,Champions
13160,44,1,91.8,4,1,1,411,Promising
13161,335,1,112.75,1,1,1,111,Lost
13162,144,4,1581.4900000000007,2,4,4,244,At Risk
13165,68,2,1021.4800000000001,3,2,4,324,Needs Attention
13166,305,1,417.19999999999993,1,1,2,112,Lost
13167,40,4,744.5299999999999,4,4,3,443,Loyal Customers
13168,58,4,1284.0900000000001,3,4,4,344,Potential Loyalists
13169,85,2,712.8800000000001,3,2,3,323,Needs Attention
13170,48,1,98.72000000000001,4,1,1,411,Promising
13171,43,3,468.4099999999997,4,3,2,432,Loyal Customers
13173,26,2,353.6499999999999,5,2,2,522,Promising
13174,38,3,2809.2299999999996,4,3,5,435,Loyal Customers
13176,68,1,492.8399999999999,3,1,3,313,Needs Attention
13177,86,1,282.45000000000005,3,1,2,312,Needs Attention
13178,48,11,5725.47,4,5,5,455,Champions
13182,67,1,121.18,3,1,1,311,Needs Attention
13183,29,9,3948.68,5,5,5,555,Champions
13184,36,10,1659.4100000000005,5,5,4,554,Champions
13185,289,1,71.4,1,1,1,111,Lost
13186,61,3,1543.4900000000007,3,3,4,334,Potential Loyalists
13187,359,1,236.02000000000004,1,1,1,111,Lost
13188,33,1,114.60000000000001,5,1,1,511,Promising
13189,40,2,226.48000000000002,4,2,1,421,Promising
13192,117,2,896.3399999999998,2,2,3,223,Hibernating
13193,83,1,117.88000000000002,3,1,1,311,Needs Attention
13194,157,1,60.7,2,1,1,211,Lost
13196,33,4,1777.6200000000001,5,4,4,544,Champions
13198,32,6,3391.0399999999995,5,5,5,555,Champions
13199,25,38,9817.119999999997,5,5,5,555,Champions
13200,41,4,870.0900000000003,4,4,3,443,Loyal Customers
13203,31,4,864.9000000000001,5,4,3,543,Loyal Customers
13207,37,2,250.26000000000002,4,2,2,422,Promising
13208,80,6,1212.3499999999997,3,5,4,354,Potential Loyalists
13209,52,8,5824.409999999994,4,5,5,455,Champions
13210,115,1,353.4800000000001,2,1,2,212,Lost
13211,32,3,1197.4199999999996,5,3,4,534,Loyal Customers
13212,41,3,782.6199999999997,4,3,3,433,Loyal Customers
13213,78,5,1515.54,3,4,4,344,Potential Loyalists
13216,289,1,333.74,1,1,2,112,Lost
13217,144,3,533.98,2,3,3,233,Cant Lose Them
13218,149,1,62.64,2,1,1,211,Lost
13220,100,4,819.2900000000001,2,4,3,243,At Risk
13221,262,2,804.4100000000003,1,2,3,123,Hibernating
13223,222,2,163.20000000000002,1,2,1,121,Lost
13224,82,2,2155.95,3,2,5,325,Needs Attention
13225,25,7,5895.040000000002,5,5,5,555,Champions
13226,295,1,108.21,1,1,1,111,Lost
13227,223,1,257.7,1,1,2,112,Lost
13228,103,1,358.0,2,1,2,212,Lost
13229,247,1,160.95,1,1,1,111,Lost
13230,26,14,2781.330000000002,5,5,5,555,Champions
13232,34,7,1332.850000000001,5,5,4,554,Champions
13233,96,2,535.7600000000001,2,2,3,223,Hibernating
13235,234,1,1021.1699999999998,1,1,4,114,Hibernating
13236,46,2,744.8500000000004,4,2,3,423,Promising
13238,39,4,700.73,4,4,3,443,Loyal Customers
13239,283,1,282.75999999999993,1,1,2,112,Lost
13240,118,4,663.6500000000001,2,4,3,243,At Risk
13242,134,3,270.40000000000003,2,3,2,232,Cant Lose Them
13243,225,1,600.0700000000002,1,1,3,113,Hibernating
13244,114,1,121.74000000000001,2,1,1,211,Lost
13245,72,1,430.5,3,1,2,312,Needs Attention
13246,40,6,1980.700000000001,4,5,4,454,Champions
13247,39,4,501.12000000000006,4,4,3,443,Loyal Customers
13248,146,2,442.28,2,2,2,222,Lost
13249,114,3,711.4100000000001,2,3,3,233,Cant Lose Them
13253,178,2,1030.3999999999999,2,2,4,224,Hibernating
13255,31,2,399.51,5,2,2,522,Promising
13258,33,3,698.5799999999999,5,3,3,533,Loyal Customers
13259,83,1,292.3199999999999,3,1,2,312,Needs Attention
13260,83,1,557.62,3,1,3,313,Needs Attention
13261,290,2,944.1,1,2,4,124,Hibernating
13262,285,1,200.29000000000002,1,1,1,111,Lost
13263,23,35,7373.419999999952,5,5,5,555,Champions
13265,75,5,2092.0600000000013,3,4,5,345,Potential Loyalists
13266,33,12,3810.4099999999976,5,5,5,555,Champions
13267,24,19,4483.239999999999,5,5,5,555,Champions
13268,39,11,3178.0899999999983,4,5,5,455,Champions
13269,23,15,5271.0300000000025,5,5,5,555,Champions
13270,388,1,590.0,1,1,3,113,Hibernating
13271,59,1,216.9899999999999,3,1,1,311,Needs Attention
13272,53,2,276.56000000000006,4,2,2,422,Promising
13273,135,1,138.98,2,1,1,211,Lost
13276,85,2,590.93,3,2,3,323,Needs Attention
13277,37,4,258.4,4,4,2,442,Loyal Customers
13278,62,1,542.73,3,1,3,313,Needs Attention
13279,100,1,137.75,2,1,1,211,Lost
13280,144,3,814.8600000000001,2,3,3,233,Cant Lose Them
13282,40,3,1132.1399999999999,4,3,4,434,Loyal Customers
13283,81,2,93.66,3,2,1,321,Needs Attention
13284,352,1,201.19,1,1,1,111,Lost
13285,45,4,2709.1199999999985,4,4,5,445,Champions
13291,177,1,361.10999999999996,2,1,2,212,Lost
13292,60,2,578.9399999999999,3,2,3,323,Needs Attention
13294,211,2,873.74,1,2,3,123,Hibernating
13295,381,1,201.2,1,1,1,111,Lost
13296,159,1,87.4,2,1,1,211,Lost
13297,29,4,2089.849999999999,5,4,5,545,Champions
13298,23,1,360.0,5,1,2,512,Promising
13299,290,1,142.5,1,1,1,111,Lost
13300,191,1,356.28999999999996,2,1,2,212,Lost
13301,125,4,610.44,2,4,3,243,At Risk
13302,177,1,63.75,2,1,1,211,Lost
13304,373,1,300.42,1,1,2,112,Lost
13305,26,10,2000.8599999999997,5,5,4,554,Champions
13307,142,1,15.0,2,1,1,211,Lost
13308,44,3,1385.5100000000002,4,3,4,434,Loyal Customers
13309,29,5,1456.7899999999995,5,4,4,544,Champions
13310,50,3,1132.0300000000004,4,3,4,434,Loyal Customers
13311,26,2,598.5699999999999,5,2,3,523,Promising
13313,44,5,1555.319999999999,4,4,4,444,Champions
13314,23,3,729.0199999999998,5,3,3,533,Loyal Customers
13316,59,4,5972.689999999999,3,4,5,345,Potential Loyalists
13317,88,6,2273.6800000000017,3,5,5,355,Potential Loyalists
13318,23,3,640.7599999999999,5,3,3,533,Loyal Customers
13319,27,26,10835.049999999997,5,5,5,555,Champions
13320,100,4,1548.7,2,4,4,244,At Risk
13321,94,2,567.3599999999999,2,2,3,223,Hibernating
13322,39,1,199.48000000000002,4,1,1,411,Promising
13323,25,5,787.8500000000001,5,4,3,543,Loyal Customers
13324,58,10,7121.949999999997,3,5,5,355,Potential Loyalists
13325,103,1,675.3,2,1,3,213,Hibernating
13327,60,8,3627.7699999999995,3,5,5,355,Potential Loyalists
13328,338,1,1308.48,1,1,4,114,Hibernating
13329,53,2,788.9999999999998,4,2,3,423,Promising
13330,114,3,1140.9299999999996,2,3,4,234,Cant Lose Them
13332,36,1,350.90000000000003,5,1,2,512,Promising
13334,104,3,3497.9699999999993,2,3,5,235,Cant Lose Them
13336,99,1,795.1200000000003,2,1,3,213,Hibernating
13338,179,1,487.0199999999999,2,1,2,212,Lost
13339,222,1,840.3200000000002,1,1,3,113,Hibernating
13340,67,7,10736.479999999994,3,5,5,355,Potential Loyalists
13341,282,1,756.0499999999998,1,1,3,113,Hibernating
13343,199,1,353.43,2,1,2,212,Lost
13344,89,3,2543.72,3,3,5,335,Potential Loyalists
13345,309,1,389.5,1,1,2,112,Lost
13347,92,1,341.36,3,1,2,312,Needs Attention
13348,86,1,233.76,3,1,1,311,Needs Attention
13349,32,1,247.32,5,1,1,511,Promising
13350,38,2,979.12,4,2,4,424,Promising
13351,88,1,373.94000000000005,3,1,2,312,Needs Attention
13352,82,1,397.98,3,1,2,312,Needs Attention
13354,93,1,743.53,3,1,3,313,Needs Attention
13355,144,1,674.7,2,1,3,213,Hibernating
13356,102,1,768.2400000000002,2,1,3,213,Hibernating
13357,279,1,592.4,1,1,3,113,Hibernating
13358,290,1,439.0300000000001,1,1,2,112,Lost
13359,85,1,439.56,3,1,2,312,Needs Attention
13362,31,4,3090.7400000000007,5,4,5,545,Champions
13363,39,2,992.5000000000001,4,2,4,424,Promising
13364,93,1,134.96,3,1,1,311,Needs Attention
13365,55,2,2225.370000000001,3,2,5,325,Needs Attention
13366,72,1,56.160000000000004,3,1,1,311,Needs Attention
13368,278,2,623.4000000000001,1,2,3,123,Hibernating
13369,387,1,308.28000000000003,1,1,2,112,Lost
13370,393,1,754.8700000000005,1,1,3,113,Hibernating
13372,111,1,378.64,2,1,2,212,Lost
13373,82,3,3312.2500000000005,3,3,5,335,Potential Loyalists
13375,110,1,778.65,2,1,3,213,Hibernating
13376,121,3,1019.7600000000001,2,3,4,234,Cant Lose Them
13379,48,3,567.5199999999998,4,3,3,433,Loyal Customers
13381,53,6,3452.1099999999988,4,5,5,455,Champions
13382,302,1,222.99,1,1,1,111,Lost
13384,52,7,4151.929999999999,4,5,5,455,Champions
13385,351,1,529.53,1,1,3,113,Hibernating
13388,153,2,677.1,2,2,3,223,Hibernating
13389,33,3,797.96,5,3,3,533,Loyal Customers
13390,96,1,544.0799999999999,2,1,3,213,Hibernating
13391,225,1,59.8,1,1,1,111,Lost
13394,23,8,2509.820000000001,5,5,5,555,Champions
13395,207,1,307.72,1,1,2,112,Lost
13396,51,2,1326.3100000000002,4,2,4,424,Promising
13397,94,5,1513.53,2,4,4,244,At Risk
13398,214,1,441.74,1,1,2,112,Lost
13402,149,2,603.8300000000002,2,2,3,223,Hibernating
13403,39,1,75.0,4,1,1,411,Promising
13404,23,2,252.48999999999998,5,2,2,522,Promising
13405,96,3,572.4509999999999,2,3,3,233,Cant Lose Them
13408,23,62,28076.72000000001,5,5,5,555,Champions
13410,46,5,1003.06,4,4,4,444,Champions
13411,129,1,210.60000000000002,2,1,1,211,Lost
13414,155,3,1390.5,2,3,4,234,Cant Lose Them
13416,65,2,712.5,3,2,3,323,Needs Attention
13417,26,2,640.8299999999999,5,2,3,523,Promising
13418,33,18,6118.489999999999,5,5,5,555,Champions
13419,85,1,216.02,3,1,1,311,Needs Attention
13420,171,2,159.85,2,2,1,221,Lost
13421,62,2,1851.0800000000002,3,2,4,324,Needs Attention
13422,86,1,2626.2999999999997,3,1,5,315,Needs Attention
13425,130,3,1624.2099999999996,2,3,4,234,Cant Lose Them
13426,22,10,3611.0799999999986,5,5,5,555,Champions
13427,41,3,582.5999999999999,4,3,3,433,Loyal Customers
13428,32,1,214.27,5,1,1,511,Promising
13429,32,4,1006.8000000000002,5,4,4,544,Champions
13430,40,2,667.8100000000001,4,2,3,423,Promising
13431,89,2,1269.1,3,2,4,324,Needs Attention
13434,96,2,534.24,2,2,3,223,Hibernating
13435,27,7,3809.89,5,5,5,555,Champions
13436,23,1,196.88999999999996,5,1,1,511,Promising
13437,36,7,3378.2600000000016,5,5,5,555,Champions
13439,277,1,280.31000000000006,1,1,2,112,Lost
13441,113,1,296.64,2,1,2,212,Lost
13447,45,3,1111.7999999999997,4,3,4,434,Loyal Customers
13448,38,6,3513.270000000001,4,5,5,455,Champions
13449,45,1,291.8800000000001,4,1,2,412,Promising
13450,48,6,2043.7200000000005,4,5,4,454,Champions
13451,48,5,2935.3999999999983,4,4,5,445,Champions
13452,281,2,590.0,1,2,3,123,Hibernating
13453,187,2,356.97999999999996,2,2,2,222,Lost
13455,46,2,1044.84,4,2,4,424,Promising
13456,39,6,1761.6799999999996,4,5,4,454,Champions
13458,29,14,9581.77,5,5,5,555,Champions
13460,51,2,183.44,4,2,1,421,Promising
13461,60,3,1444.9999999999998,3,3,4,334,Potential Loyalists
13462,274,1,151.5,1,1,1,111,Lost
13464,80,1,674.6800000000002,3,1,3,313,Needs Attention
13466,206,1,307.9,1,1,2,112,Lost
13467,32,2,1083.7100000000007,5,2,4,524,Promising
13468,23,37,5587.1699999999955,5,5,5,555,Champions
13470,121,2,165.0,2,2,1,221,Lost
13471,23,4,2517.34,5,4,5,545,Champions
13473,82,2,422.64,3,2,2,322,Needs Attention
13474,258,1,224.13999999999996,1,1,1,111,Lost
13475,213,4,1431.7800000000009,1,4,4,144,At Risk
13476,200,2,1238.47,2,2,4,224,Hibernating
13477,59,6,1423.98,3,5,4,354,Potential Loyalists
13479,222,2,300.95000000000005,1,2,2,122,Lost
13481,67,5,1799.52,3,4,4,344,Potential Loyalists
13482,254,1,184.64000000000001,1,1,1,111,Lost
13483,87,1,140.33999999999997,3,1,1,311,Needs Attention
13484,263,1,313.79999999999995,1,1,2,112,Lost
13485,255,1,454.2399999999999,1,1,2,112,Lost
13486,100,3,1122.4100000000003,2,3,4,234,Cant Lose Them
13487,79,3,575.4000000000001,3,3,3,333,Potential Loyalists
13488,39,13,8932.07,4,5,5,455,Champions
13489,127,4,449.52,2,4,2,242,At Risk
13491,73,10,1176.4599999999996,3,5,4,354,Potential Loyalists
13492,158,3,1269.84,2,3,4,234,Cant Lose Them
13493,297,2,618.63,1,2,3,123,Hibernating
13494,333,1,316.26,1,1,2,112,Lost
13495,29,5,2044.87,5,4,4,544,Champions
13496,32,2,640.58,5,2,3,523,Promising
13497,304,2,348.05000000000007,1,2,2,122,Lost
13499,39,5,1159.1100000000001,4,4,4,444,Champions
13500,45,3,1166.7699999999998,4,3,4,434,Loyal Customers
13501,310,1,1340.3200000000004,1,1,4,114,Hibernating
13502,38,3,292.00000000000006,4,3,2,432,Loyal Customers
13503,93,1,216.85000000000002,3,1,1,311,Needs Attention
13504,86,1,295.93,3,1,2,312,Needs Attention
13505,94,4,4393.63,2,4,5,245,At Risk
13506,338,2,458.52000000000004,1,2,2,122,Lost
13507,25,4,2479.16,5,4,5,545,Champions
13508,265,1,110.97000000000001,1,1,1,111,Lost
13509,30,7,979.7200000000001,5,5,4,554,Champions
13510,23,4,1766.3599999999997,5,4,4,544,Champions
13512,282,1,251.20999999999995,1,1,2,112,Lost
13513,148,1,205.1,2,1,1,211,Lost
13514,95,1,152.20000000000002,2,1,1,211,Lost
13515,94,4,844.3200000000002,2,4,3,243,At Risk
13516,43,3,1389.4100000000005,4,3,4,434,Loyal Customers
13517,81,3,2076.580000000001,3,3,5,335,Potential Loyalists
13518,107,1,659.4399999999999,2,1,3,213,Hibernating
13519,100,1,122.75000000000003,2,1,1,211,Lost
13520,80,6,3624.3499999999995,3,5,5,355,Potential Loyalists
13521,23,3,1090.0900000000004,5,3,4,534,Loyal Customers
13522,52,1,125.80000000000001,4,1,1,411,Promising
13523,55,5,3881.4800000000005,3,4,5,345,Potential Loyalists
13524,62,5,680.1800000000001,3,4,3,343,Potential Loyalists
13525,36,2,628.78,5,2,3,523,Promising
13527,55,7,2287.509999999998,3,5,5,355,Potential Loyalists
13529,100,2,307.76000000000005,2,2,2,222,Lost
13531,227,2,483.79999999999995,1,2,2,122,Lost
13532,55,1,207.35999999999999,3,1,1,311,Needs Attention
13533,204,3,269.49000000000007,1,3,2,132,Cant Lose Them
13534,24,25,5870.080000000007,5,5,5,555,Champions
13536,23,7,3448.2900000000004,5,5,5,555,Champions
13538,65,7,1280.8499999999997,3,5,4,354,Potential Loyalists
13539,107,3,631.3399999999998,2,3,3,233,Cant Lose Them
13544,61,2,291.4099999999999,3,2,2,322,Needs Attention
13546,34,3,626.9899999999994,5,3,3,533,Loyal Customers
13548,118,2,682.4100000000004,2,2,3,223,Hibernating
13549,47,7,918.1999999999998,4,5,3,453,Loyal Customers
13551,341,1,91.80000000000001,1,1,1,111,Lost
13552,88,12,3740.0699999999997,3,5,5,355,Potential Loyalists
13555,95,4,4149.280000000001,2,4,5,245,At Risk
13557,50,2,584.0600000000001,4,2,3,423,Promising
13558,27,4,605.0599999999996,5,4,3,543,Loyal Customers
13560,29,1,174.37,5,1,1,511,Promising
13561,237,1,141.86,1,1,1,111,Lost
13562,103,3,1799.3299999999992,2,3,4,234,Cant Lose Them
13563,106,2,776.8799999999999,2,2,3,223,Hibernating
13564,166,3,1707.22,2,3,4,234,Cant Lose Them
13565,41,2,238.27000000000007,4,2,1,421,Promising
13566,62,2,874.7099999999999,3,2,3,323,Needs Attention
13568,195,1,181.00000000000003,2,1,1,211,Lost
13569,39,2,363.76000000000005,4,2,2,422,Promising
13570,265,1,239.49000000000004,1,1,1,111,Lost
13571,34,12,2092.3200000000015,5,5,5,555,Champions
13572,227,1,1384.2500000000002,1,1,4,114,Hibernating
13573,72,2,294.40000000000003,3,2,2,322,Needs Attention
13575,45,5,732.0699999999997,4,4,3,443,Loyal Customers
13576,32,18,5648.139999999999,5,5,5,555,Champions
13577,47,4,1687.5999999999997,4,4,4,444,Champions
13579,36,2,467.04000000000013,5,2,2,522,Promising
13581,331,1,118.0,1,1,1,111,Lost
13583,177,1,781.0300000000003,2,1,3,213,Hibernating
13584,328,1,142.39999999999998,1,1,1,111,Lost
13587,85,1,712.4,3,1,3,313,Needs Attention
13588,37,9,2450.1499999999996,4,5,5,455,Champions
13589,36,2,379.65,5,2,2,522,Promising
13590,33,6,1981.9200000000003,5,5,4,554,Champions
13591,86,3,1117.1299999999999,3,3,4,334,Potential Loyalists
13592,57,4,247.95999999999998,3,4,1,341,Lost
13593,130,5,2037.080000000001,2,4,4,244,At Risk
13594,74,1,396.9699999999999,3,1,2,312,Needs Attention
13596,27,2,697.0399999999998,5,2,3,523,Promising
